الا	 :	 1.75324789171941e-05 
یا	 :	 0.0014902607079614986 
ایها	 :	 3.50649578343882e-05 
الساقی	 :	 1.75324789171941e-05 
ادر	 :	 1.75324789171941e-05 
کاسا	 :	 3.50649578343882e-05 
و	 :	 0.035100022792222595 
ناولها	 :	 1.75324789171941e-05 
که	 :	 0.03906236302750846 
عشق	 :	 0.003296106036432491 
آسان	 :	 0.00017532478917194102 
نمود	 :	 8.766239458597051e-05 
اول	 :	 0.0002805196626751056 
ولی	 :	 0.0009993512982800637 
افتاد	 :	 0.0005785718042674053 
مشکل‌ها	 :	 1.75324789171941e-05 
به	 :	 0.02880586286094991 
بوی	 :	 0.0011396111296176166 
نافه‌ای	 :	 3.50649578343882e-05 
کاخر	 :	 1.75324789171941e-05 
صبا	 :	 0.0016480530182162456 
زان	 :	 0.0011396111296176166 
طره	 :	 0.00042077949401265845 
بگشاید	 :	 0.0001227273524203587 
ز	 :	 0.012237670284201483 
تاب	 :	 0.0002629871837579115 
جعد	 :	 7.01299156687764e-05 
مشکینش	 :	 1.75324789171941e-05 
چه	 :	 0.008485719795921946 
خون	 :	 0.0018409102863053807 
در	 :	 0.019987025965601278 
دل‌ها	 :	 7.01299156687764e-05 
مرا	 :	 0.0016831179760506338 
منزل	 :	 0.0005610393253502112 
جانان	 :	 0.0005435068464330171 
امن	 :	 0.0001227273524203587 
عیش	 :	 0.0005084418885986289 
چون	 :	 0.0034714308256044322 
هر	 :	 0.005417535985412977 
دم	 :	 0.001542858144713081 
جرس	 :	 3.50649578343882e-05 
فریاد	 :	 0.00035064957834388203 
می‌دارد	 :	 7.01299156687764e-05 
بربندید	 :	 1.75324789171941e-05 
محمل‌ها	 :	 1.75324789171941e-05 
می‌سجاده	 :	 1.75324789171941e-05 
رنگین	 :	 0.0001577923102547469 
کن	 :	 0.0023493521749040095 
گرت	 :	 0.0002980521415922997 
پیر	 :	 0.0013324683977067517 
مغان	 :	 0.0005785718042674053 
گوید	 :	 0.00019285726808913512 
سالک	 :	 0.00010519487350316461 
بی‌خبر	 :	 0.0001402598313375528 
نبود	 :	 0.0009116889036940933 
راه	 :	 0.0016305205392990515 
رسم	 :	 0.0002629871837579115 
منزل‌ها	 :	 1.75324789171941e-05 
شب	 :	 0.001385065834458334 
تاریک	 :	 3.50649578343882e-05 
بیم	 :	 8.766239458597051e-05 
موج	 :	 0.00010519487350316461 
گردابی	 :	 5.2597436751582306e-05 
چنین	 :	 0.0007714290723565405 
هایل	 :	 1.75324789171941e-05 
کجا	 :	 0.0009467538615284815 
دانند	 :	 8.766239458597051e-05 
حال	 :	 0.0008064940301909287 
ما	 :	 0.0075389659343934635 
سبکباران	 :	 3.50649578343882e-05 
ساحل‌ها	 :	 1.75324789171941e-05 
همه	 :	 0.002366884653821204 
کارم	 :	 8.766239458597051e-05 
خود	 :	 0.0026474043164963095 
کامی	 :	 5.2597436751582306e-05 
بدنامی	 :	 5.2597436751582306e-05 
کشید	 :	 0.00022792222592352333 
آخر	 :	 0.0007188316356049582 
نهان	 :	 0.00033311709942668793 
کی	 :	 0.0011396111296176166 
ماند	 :	 0.0002805196626751056 
آن	 :	 0.010712344618405596 
رازی	 :	 5.2597436751582306e-05 
کز	 :	 0.0017707803706366043 
او	 :	 0.003909742798534285 
سازند	 :	 3.50649578343882e-05 
محفل‌ها	 :	 1.75324789171941e-05 
حضوری‌گر	 :	 1.75324789171941e-05 
همی‌خواهی	 :	 1.75324789171941e-05 
از	 :	 0.0228798849869383 
غایب	 :	 7.01299156687764e-05 
مشو	 :	 0.00033311709942668793 
حافظ	 :	 0.007346108666304329 
متی	 :	 1.75324789171941e-05 
تلق	 :	 1.75324789171941e-05 
من	 :	 0.010011045461717832 
تهوی	 :	 1.75324789171941e-05 
دع	 :	 1.75324789171941e-05 
الدنیا	 :	 1.75324789171941e-05 
اهملها	 :	 1.75324789171941e-05 
صلاح	 :	 0.00022792222592352333 
کار	 :	 0.002244157301400845 
خراب	 :	 0.00042077949401265845 
ببین	 :	 0.000525974367515823 
تفاوت	 :	 3.50649578343882e-05 
ره	 :	 0.0021214299489804864 
کجاست	 :	 0.0006487017199361818 
تا	 :	 0.005329873590827007 
دلم	 :	 0.001209741045286393 
صومعه	 :	 0.0002980521415922997 
بگرفت	 :	 7.01299156687764e-05 
خرقه	 :	 0.0009993512982800637 
سالوس	 :	 7.01299156687764e-05 
دیر	 :	 0.0002805196626751056 
شراب	 :	 0.0007889615512737346 
ناب	 :	 5.2597436751582306e-05 
نسبت	 :	 7.01299156687764e-05 
است	 :	 0.009520136052036398 
رندی	 :	 0.0005435068464330171 
تقوا	 :	 0.00017532478917194102 
را	 :	 0.008625979627259498 
سماع	 :	 0.0001577923102547469 
